uid,Titre en anglais,Titre en Japonais,Editeurs,Numéro de série,Date,Main Category,Sub Category
99e58dc8-d003-48b4-a3e9-ca1bc274eeb2,Thoroughbred Breeder 3,サラブレッドブリーダーIII,ヘクト / hector,SHVC-AIWJ-JPN,1996-10-18,Sports,Horse
9446eb08-c984-466d-9218-76040611a19d,Thunder Spirits,サンダースピリッツ,東芝EMI / テクノソフト / Toshiba EMI / Technosoft,SHVC-TH-(TOPN-2001) / SNS-TH,1991-12-27 / 1991-01-01,SHMUP,Horizontal
a2dce6a6-2606-47da-b2c0-9345acc3c6b3,Thunderbirds - Kokusai Kyuujotai Shutsugeki Seyo!,サンダーバード 国際救助隊出撃せよ！！,"バンダイ, コブラ・チーム・チーム / Bandai, Cobra Team",SHVC-T5,1993-09-10,SHMUP,Horizontal
af77f410-8eeb-4bd6-a2be-574638dddf44,Time Cop,タイムコップ,"ビクターエンタテインメント / Victor Entertainment / Largo, Cryo",SHVC-ATCJ-JPN / SNS-ATCE-USA,1995-02-17,Platformer,
b48f4e24-9537-45c6-8c83-8ef809f90dbb,Tiny Toon Adventures - Buster Busts Loose,タイニートゥーン アドベンチャーズ,コナミ / Konami,SHVC-TA / SNS-TA,1992-12-18 / 1993-02-01,Platformer,
c81e9ba5-7836-4ac2-a541-15c71c7e5d72,Tiny Toon Adventures - Dotabata Dai Undoukai,タイニー・トゥーン アドベンチャーズ ドタバタ大運動会,コナミ / Konami,SHVC-5Z,1994-09-30,Sports,
616ffe66-0dcd-4f9e-86ef-ba4434955261,Tokimeki Memorial - Densetsu no Ki no Shita de,ときめきメモリアル 伝説の樹の下で,コナミ / Konami,SHVC-AM8J-JPN,1996-02-09,Visual Novel,
da98e7f3-905e-478f-8452-5f886f897e05,Tokoro's Mahjong,Tokoro's マージャン,ビック東海 / Vic Tokai,SHVC-ATMJ-JPN,1994-09-23,Table Game,Mahjong
e3dcd699-b02e-493b-8b63-6f54d7efdd75,Tom & Jerry,トムとジェリー,アルトロン / Altron,SHVC-TJ,1993-06-25,Platformer,
a2fc8458-ed24-4c92-9def-7ef6b27fc47f,Top Management 2,トップマネジメントII,光栄 / Koei,SHVC-QC,1994-02-11,Strategy,
5dd9b3c1-cea7-4c6d-8ce5-61fb5e28deae,Top Racer,トップレーサー,ケムコ（コトブキシステム） / Kemco / Gremlin Graphics,SHVC-TR,1992-03-27,Sports,Street Racing
24b27dfc-4eaf-4613-b475-e5049e0ecc08,Top Racer 2,トップレーサー2,ケムコ（コトブキシステム） / Kemco / Gremlin Graphics,SHVC-2P,1993-12-22,Sports,Street Racing
b2ae7f5d-1d2e-4145-842c-738f6a6b784a,Torneco no Daibouken - Fushigi no Dungeon,トルネコの大冒険 不思議のダンジョン,チュンソフト / Chun Soft,SHVC-TQ,1993-09-19,RPG,
413ee9bc-9400-4828-b26f-e719fd0701fd,Tottemo! Lucky Man - Lucky Cookie Roulette de Totsugeki!!,とっても！ラッキーマン! ラッキー クッキー ルーレットで突撃〜,バンダイ / Bandai,SHVC-ALAJ-JPN,1995-06-30,RPG,
204e7bb0-f1ae-4dcf-a474-d47a4693b0a6,Touge Densetsu Saisoku Battle,峠・伝説 最速バトル,ビー・ピー・エス / レナール / Bullet-Proof Software / Lenar,SHVC-ACQJ-JPN,1996-03-15,Racing,Moto
0093d3ab-d854-4d00-a552-76de50eb4a92,Tower Dream,タワードリーム,アスキー / ASCII,SHVC-AT9J-JPN,1996-10-25,Table Game,
deb7b860-6372-4861-8cc9-d4c17b05b33f,Traverse - Starlight & Prairie,トラバース スターライト＆プライリア,バンプレスト / パンドラボックス / Banpresto / Pandora Box,SHVC-A2SJ-JPN,1996-06-28,RPG,
7240d0ec-783f-4f86-b4aa-bf73a103b689,Treasure Hunter G,トレジャーハンターG,スクウェア / スティング / Square / String,SHVC-AEGJ-JPN,1996-05-24,RPG,
323e475d-e888-4821-8ea5-d63374a62757,Trinea,トリネア,やのまん / 日本アートメディア / Yanoman / Japan Art Media (JAM),SHVC-T6,1993-10-01,RPG,Action
1a938b42-a00b-409d-a443-f7265f052115,True Lies,トゥルーライズ,アクレイムジャパン / Acclaim Japan / Beam Software,SHVC-ATLJ-JPN / SNS-ATLE-USA,1995-04-28 / 1994-01-01,Shooter,First Person
a5dec805-0214-4fd5-ada0-c5a8a000fe46,Trump Island,トランプアイランド,パック・イン・ビデオ / Pack-in-Video,SHVC-LT / SNS-LT,1995-06-23,Table Game,Cards
c84f3465-7c79-4dde-a23b-c7a9d6b946f8,Tsukikomori,晦－つきこもり,バンプレスト / パンドラボックス / Banpresto / Pandora Box,SHVC-A7MJ-JPN,1996-03-01,Visual Novel,Horror
be82b42d-4d4a-4a97-912b-3448d8c23648,Tsuppari Oozumou - Risshin Shusse Hen,つっぱり大相撲 立身出世編,テクモ / テクモソフトプロダクツ / Tecmo / Tecmo Soft Products,SHVC-KW,1993-03-26,Sports,Sumo (相撲)
bc023212-c89c-47c7-8233-0e75e07f77c3,Tsuri Tarou,つり太郎,パック・イン・ビデオ / Pack-in-Video,SHVC-2O,1994-07-08,RPG,Fishing
7826be07-678f-4990-8ecd-307229145742,Tsuyoshi Shikkarai Shinasai: Taisen Puzzle Dama,ツヨシしっかりしなさい 対戦ぱずるだま,コナミ / Konami,SHVC-ATPJ-JPN,1994-11-18,Puzzle,Matching
1a7b2bf8-ca5a-4d15-a81d-d717fb30479b,Turf Hero,ターフヒーロー,テクモ / Tecmo,SHVC-ATUJ-JPN,1995-03-21,Sports,Horse
8bd64e8c-6443-4414-b804-15c5cea5b841,Turf Memories,ターフメモリーズ,ベック / Interbec,SHVC-AYZJ-JPN,1995-02-24,Sports,Horse
23810cce-8ddb-43f1-9662-2ed157b3c31b,TwinBee - Rainbow Bell Adventure,ツインビー レインボーベルアドベンチャー,コナミ / Konami,SHVC-T7,1994-01-07,Platformer,
46e49b44-d9a5-4517-85d0-c7e1299a1cba,Uchuu no Kishi - Tekkaman Blade,宇宙の騎士 テッカマンブレード,ベック / Interbec,SHVC-T8,1993-07-30,SHMUP,Horizontal
3c6e79fc-9266-4b4b-9a04-15f2ef7d12dc,Uchuu Race - Astro Go! Go!,宇宙レース アストロ ゴー！ゴー！,メルダック / カゼ / Meldac / Kaze,SHVC-3A,1994-02-25,Racing,Fun
4fa06264-d6bf-4ae6-8ae6-5752a0f6b24c,UFO Kamen Yakisoban - Kettler no Kuroi Inbou - Shihan Han,UFO仮面ヤキソバン ケトラーの黒い陰謀,デンズ（アイ・ティー・シー） / 電通 / DEN'Z(ITC) / Dentsu,SHVC-Y9,1994-10-14,Beat 'em All,
feed50dc-3e9e-4e86-9ee3-432e87444ed6,Ugoku E Ver. 2.0 - Aryol,うごく絵 Ver2.0 アリョール,アルトロン / Altron,SHVC-X3,1994-08-05,Puzzle,Puzzle
2968fb10-d231-447d-971b-17b49e8476d7,Ultima Gaiden - Kurokishi no Inbou,ウルティマ外伝 黒騎士の陰謀,エレクトロニック・アーツ・ビクター / Electronic Arts Victor / Origin Systems,SHVC-6V,1994-06-17,RPG,Action
5dcacc07-c310-49bd-bef7-541d9cd4d6d0,Ultima Kyoryu Teikoku - The Savage Empire,ウルティマ 恐竜帝国 ザ・サベージ・エンパイア,ポニーキャニオン / Pony Canyon / Origin Systems,SHVC-AVGJ-JPN-(PCPE-00501),1995-07-28,RPG,
8bf5010b-9601-40b3-b01e-5938df3c0c74,Ultima VI - Itsuwari no Yogensha,ウルティマVI 〜偽りの予言者〜,ポニーキャニオン / インフィニティー / オリジンシステムズ / Pony Canyon / Infinity / Origin Systems,SHVC-U6-(R98V5942),1992-04-03,RPG,
7b847e38-bb20-4756-8598-88f89231413e,Ultima VII - The Black Gate,ウルティマVII ザ・ブラックゲート,ポニーキャニオン / オリジンシステムズ / Pony Canyon / Origin Systems,SHVC-7I-(R98V5950),1994-11-18,RPG,
60cd5c41-d29f-4877-be7b-fd594f03329f,Ultimate Football - Try Formation!,ウルティメイト フットボール,サミー / Sammy / Aicom,SHVC-UF,1992-07-24,Sports,Football
60691e73-4c1f-4ca1-a89a-89613ca4660e,Ultra Baseball Jitsumei Ban 2,ウルトラベースボール 実名版2,カルチャーブレーン / Culture Brain,SHVC-ABJJ-JPN,1994-12-22,Sports,Baseball
a863401f-fb69-4366-b704-6404dfaab657,Ultra Baseball Jitsumei Ban 3,ウルトラベースボール 実名版3,カルチャーブレーン / Culture Brain,SHVC-AU2J-JPN,1995-10-27,Sports,Baseball
aa534ca0-1d67-41a3-9144-71fe2ec15737,Ultra Baseball Jitsumei Han,ウルトラベースボール 実名版,カルチャーブレーン （マイクロアカデミー） / Culture Brain (Micro Academy),SHVC-U2,1992-08-28,Sports,Baseball
a1f23926-3552-4c98-b004-4f63bc92f965,Ultra League - Moero! Soccer Daikessen!!,ウルトラリーグ 燃えろ！サッカー大決戦！,ユタカ / トムクリエイト / Yutaka / Tom Create,SHVC-A7YJ-JPN,1995-07-28,Sports,Soccer
2df27c3b-34b9-49e6-82ff-436f364cd903,Ultra Seven,ウルトラセブン,バンダイ / Bandai,SHVC-U7,1993-03-26,Fighting,Versus
afc6ed47-e31a-48a1-8761-7b048884adc4,Ultraman,ウルトラマン,バンダイ / Bandai,SHVC-UM,1991-04-06,Fighting,Versus
3cfa21e6-a4b2-4ec7-a642-b87b1c646f84,Umi no Nushi Tsuri,海のぬし釣り,パック・イン・ビデオ / Pack-in-Video,SHVC-A6UJ-JPN,1996-07-19,Sports,Pêche
cf0e5189-e034-4676-a88a-775d2bb78446,Umi Tsuri Meijin Suzuki Hen,海釣り名人 スズキ編,エレクトロニック・アーツ・ビクター / Electronic Arts Victor / A Wave,SHVC-AUFJ-JPN,1994-12-16,Sports,Pêche
252d4c11-2bc2-42fc-a234-e7715a7a1c83,Umihara Kawase,海腹川背,ティー・エヌ・エヌ / TNN,SHVC-ATAJ-JPN,1994-12-23,Platformer,
6d72393c-3010-4132-9f41-89872aeb2ec4,Undake 30 Same Game Daisakusen - Mario Version,UNDAKE30 鮫亀大作戦 マリオバージョン,ハドソン / 任天堂 / Hudson / Nintendo,SHVC-ANZJ-JPN,1995-01-16,Puzzle,
44bd9b1f-6350-4192-b8d0-959e45258b2f,Undercover Cops,アンダーカバーコップス,バリエ / アイレム / Varie / IREM,SHVC-AUCJ-JPN,1995-03-03,Beat 'em All,
c5041cb5-1f9c-4913-854d-638f9155ba12,USA Ice Hockey,U.S.A.アイスホッケー,"ジャレコ, デーシーイー / Jaleco, DCE / Argonaut",SHVC-UI,1993-03-19,Sports,Hockey
edbaa903-725f-4a80-bab9-9d0a4036b28a,Ushio to Tora,うしおととら,バンダイ / ユタカ / Bandai / Yutaka,SHVC-UT,1993-01-25,Platformer,
04adb3e8-6f4b-4d17-911b-a6188fefb8b6,Utopia - The Creation of a Nation,ユートピア,エピック・ソニーレコード （ソニー・ミュージックエンタテインメント） / Epic Sony Records (Sony Music Entertainment),SHVC-UP-(ESPG49) / SNS-UP,1993-10-29 / 1993-01-01,Strategy,
fb84c2c7-e94c-4687-8b7f-536ce960814c,Verne World,ヴェルヌワールド,バンプレスト / デュアル / Banpresto / DUAL,SHVC-AVWJ-JPN,1995-09-29,RPG,
008b0e17-f8c4-472f-95d8-f960bc54d413,Viking no Daimeiwaku,バイキングの大迷惑,ティーアンドイーソフト / T&E Soft / Interplay / Silicon & Synapse,SHVC-VD,1993-10-08,Platformer,
d09b8fd0-3bcd-4399-869a-f8d8e6eb1012,Virtual Bart (Simpsons),バーチャルバート,アクレイムジャパン / Acclaim Japan / Sculptured Software,SHVC-AVBJ-JPN / SNS-AVBE-USA,1994-09-30 / 1994-09-01,Platformer,Action
b3d94bba-5d82-47c7-97ef-00d20fba7506,Virtual Wars (The Lawnmower Man),バーチャルウォーズ,"ココナッツジャパン, GXメディア / Coconuts Japan, GX Media / Sales Curve Interactive",SHVC-VJ,1994-02-11,Platformer,Action
f46692c6-24e3-45c1-9211-2c340942b735,Volleyball Twin,ツイン バレーボールTwin,トンキンハウス（東京書籍） / Tonkin House (Tokyo Shoseki),SHVC-VT,1992-11-27,Sports,Volleyball
2497c3fe-d8c8-44cd-b48c-80c2805f5b4a,Vortex - The FX Robot Battle,ヴォルテックス ザ・FXロボットバトル,"パック・イン・ビデオ / Pack-In-Video / Argonaut Software, Electro Brain",SHVC-4V / SNS-4V,1994-12-09,SHMUP,Behind
ea157189-a6f1-4ff2-bbe9-43d20a5ac0ff,VS. Collection,VS. コレクション,ボトムアップ / Bottom Up,SHVC-AU3J-JPN,1996-11-29,Puzzle,
42ddae09-51c5-4b12-91b6-e581510350ca,Wagyan Paradise,ワギャンパラダイス,ナムコ / Namcot,SHVC-AWLJ-JPN,1994-12-16,Platformer,
e28e512b-9b59-4b46-a25a-0f2e51ce4345,Wakataka Oozumo: Yume no Kyoudai Taiketsu,若貴大相撲 夢の兄弟対決,イマジニア / トムキャットシステム / Imagineer / Tomcat System,SHVC-OW,1993-11-12,Sports,Sumo (相撲)
67243083-f587-4a04-b929-eff79630b6e8,Waku Waku Ski Wonder Shoot,わくわくスキー わんだぁシュプール,ヒューマン / Human,SHVC-ASKJ-JPN,1995-01-13,Sports,Ski
268a8822-8c1a-404e-93b2-aa89ae4a659a,Wally wo Sagase! - Ehon no Kuni no Daibouken,ウォーリーをさがせ！ 絵本の国の大冒険,トミー / オーパス / Tomy / Opus,SHVC-WA,1993-02-19,Puzzle,
862eeb11-ecf6-476e-8384-d9d1fe484475,Waratte Iitomo! Tamorin Pick,笑っていいとも！タモリンピック,アテナ / Athena,SHVC-55,1994-04-28,Gambling,
975e5851-dd6a-4b94-ba3e-996901ddf16c,Warlock,ウォーロック,アクレイムジャパン / Acclaim Japan / Realtime Associates / Trimark Interactive,SHVC-AWKJ-JPN / SNS-AWKE-USA,1995-05-26 / 1994-01-01,Aventure,
24a60e31-6fe7-4ece-9fa7-133be3ab1410,Wedding Peach,ウェディングピーチ,"日本ソフトシステム, ケイエスエス / Nihon Soft System, KSS",SHVC-AWHJ-JPN,1995-09-29,Drague,Drague
dac75d85-ac40-4efc-b10d-c1e109c07c52,Wild Guns,ワイルドガンズ,ナツメ / Natsume,SHVC-4W / SNS-4W,1994-08-12 / 1995-07-01,Shooter,Target
89392256-5894-4bb6-9501-490d1420b05e,Wild Trax,ワイルドトラックス,任天堂 / Nintendo / Argonaut,SHVC-CQ,1994-06-04,Sports,Street Racing
86f99848-bdec-4ef5-9fba-045ec819254b,Wing Commander,ウイングコマンダー,アスキー / ASCII / Origin Systems,SHVC-WC / SNS-WC,1993-07-23 / 1993-01-01,Strategy,
b6b60aa1-f0f8-41fd-8e3b-d13256ea756b,Winning Post,ウイニングポスト,光栄 / Koei,SHVC-WJ,1993-09-10,Sports,Horse
e7a253da-46e6-4881-8d1c-53748fd07dbf,Winning Post 2,ウイニングポスト2,光栄 / Koei,SHVC-AWPJ-JPN,1995-03-18,Sports,Horse
78465660-afa0-4d08-bfb9-a10105f4397e,Winning Post 2 - Program '96,ウイニングポスト2 プログラム'96,光栄 / Koei,SHVC-AW9J-JON,1996-10-04,Sports,Horse
69b0a652-cdbe-4578-ada3-4f8bc20c8371,Wizap! - Ankoku no Ou,ウィザップ！ 〜暗黒の王,アスキー / 酒田エス・エー・エス / ASCII / Sakata SAS,SHVC-WQ,1994-09-22,RPG,
58ef7f64-567c-4c56-afba-2e2b8e97caa2,Wizardry 6 - Bane of the Cosmic Forge,ウィザードリィVI 禁断の魔筆,アスキー / ゲームスタジオ / ASCII / Game Studio / Sir-Tech Software,SHVC-AW6J-JPN,1995-09-29,RPG,First Person
7dcbba6b-b887-477e-8065-c03c3a8aafb6,Wizardry Gaiden 4 - Throb of the Demon's Heart,ウィザードリィ・外伝IV 〜胎魔の鼓動〜,アスキー / アクセス / ASCII / Access,SHVC-AE4J-JPN,1996-09-20,RPG,
f3ef10c0-6c0b-45e5-8450-88cbb66e8dfc,Wizardry I-II-III - Story of Llylgamyn,ウィザードリィI・II・III 〜Story of Llylgamyn〜,メディアファクトリー / ゲームスタジオ / Media Factory / Game Studio / Sir Tech,SHVC-BWZJ-JPN,1999-06-01,RPG,First Person
b6f80c3f-6f08-4a40-9dee-090f16c0db5e,Wizardry V - Heart of the Maelstrom,ウィザードリィ・V 災禍（メイルストローム）の中心,アスキー / ゲームスタジオ / ASCII / Game Studio / Sir-tech Software,SHVC-W5 / SNS-W5,1992-11-20 / 1994-04-01,RPG,First Person
831a4211-bda6-451d-b63a-ccc2da457eb4,Wolfenstein 3D - The Claw of Eisenfaust,ウルフェンシュタイン3D,イマジニア / Imagineer / Id Software,SHVC-6W,1994-02-10,Shooter,First Person
4588dda7-1786-4f94-ad33-a729d2577e05,Wolverine - Adamantium Rage,ウルヴァリン,"アクレイムジャパン / Acclaim Japan / LJN, Bits / Marvel Software",SHVC-AWXJ-JPN / SNS-AWXE-USA,1995-01-27 / 1994-01-01,Platformer,
6ece5027-e3d1-488f-9d79-5fb2ff576181,Wonder Project J - Kikai no Shounen Pino,ワンダープロジェクトJ 機械の少年ピーノ,エニックス / アルマニック / Enix / Almanic,SHVC-APJJ-JPN,1994-12-09,RPG,Adventure
def32de0-be25-4fdc-9f99-6ac3162ad89a,Wondrous Magic,ワンダラスマジック,アスキー / システムサコム / ASCII / System Sacom,SHVC-UH,1993-12-17,RPG,
9c4e0866-1e18-4e4a-a754-af6a6bf04494,World Class Rugby,ワールドクラス ラグビー,ミサワエンターテインメント / Misawa Entertainment / Audiogenic Software,SHVC-WY,1993-01-29,Sports,Rugby
61f6b365-4a8c-4a9b-98d4-db95099ea5b7,World Class Rugby 2 - Kokunai Gekitou Hen '93,ワールドクラス ラグビー2 国内激闘編'93,ミサワエンターテインメント / Misawa Entertainment,SHVC-2R,1994-01-07,Sports,Rugby
7ca7de08-c5cd-48ae-978d-fba7c02ebfe4,World Cup Striker,ワールドカップストライカー,ココナッツジャパン / GXメディア / Coconuts Japan / GX Media,SHVC-5W,1994-06-17,Sports,Soccer
276d2ba9-c9c3-4928-8d2a-e7e6b584803c,World Cup USA '94,ワールドカップUSA94,サンソフト（サン電子） / Sunsoft (Sun Electronics) / Tiertex / U.S. Gold,SHVC-U4,1994-07-29,Sports,Soccer
87ab877e-3a2a-426a-8a7b-9c42c7d2b090,World Heroes,ワールドヒーローズ,"サンソフト（サン電子） / エス・エヌ・ケイ, エー・ディー・ケイ / Sunsoft (Sun Electronics) / SNK, ADK",SHVC-WZ / SNS-WZ,1993-08-12 / 1993-01-01,Fighting,Versus
787113dc-ef0c-4ebc-8e86-ea4729b75fd1,World Heroes 2,ワールドヒーローズ2,"ザウルス / エス・エヌ・ケイ, エー・ディー・ケイ / Saurus / SNK, ADK",SHVC-JI / SNS-JI,1994-07-01 / 1994-01-01,Fighting,Versus
c53345b8-c897-482e-92c2-41fb67e3251d,World Soccer,ワールドサッカー,"ココナッツジャパン, GXメディア / Coconuts Japan, GX Media / RAGE Software",SHVC-WO,1993-07-16,Sports,Soccer
554a76d2-ec56-40d0-bed0-dd84db85bfc8,Wrecking Crew '98,レッキングクルー'98,任天堂 / パックスソフトニカ / Nintendo / Pax Softonica,SHVC-BWCJ-JPN,1998-01-01,Puzzle,Matching
e0e72994-651c-48a9-a272-b4c9e878389b,WWF Royal Rumble,WWFロイヤルランブル,"アクレイムジャパン / Acclaim Japan / Ljn, Sculptured Software",SHVC-WU,1993-07-23,Sports,Wrestling
532ad4c1-be38-430e-abe9-495cf587d4ad,WWF Super WrestleMania,WWFスーパーレッスルマニア,アクレイムジャパン / Acclaim Japan,SHVC-WF / SNS-WF,1992-04-24 / 1992-01-01,Sports,Wrestling
c2dfa0d8-69d6-401d-b372-3c86a828c620,WWF WrestleMania - The Arcade Game,レッスルマニア・ジ・アーケードゲーム,アクレイムジャパン / Acclaim Japan / Sculptured Software / Midway,SHVC-AWVJ-JPN / SNS-AWVE-USA,1996-03-01 / 1996-02-29,Sports,Wrestling
0c6a45c5-5010-493d-bcd3-16d396176d8d,X-Men - Mutant Apocalypse,エックス・メン,カプコン / Capcom,SHVC-AXMJ-JPN,1995-01-03,Platformer,
08efc683-f076-46bb-b423-c31af410ef4e,X-Zone,エックス ゾーン,ケムコ（コトブキシステム） / Kemco (Kotobuki System),SHVC-XZ,1993-08-27,Shooter,Target
467510c4-95d3-4cbd-96bd-118fe71d36f6,Xak - The Art of Visual Stage,サーク,サンソフト（サン電子） / 東海エンジニアリング / マイクロキャビン / Sunsoft (Sun Electronics) / Tokai Engineering / Micro Cabin,SHVC-XK,1993-02-26,RPG,
8e3fb396-0f50-4a13-80fe-ddd0a69aa8ea,Yadamon Wonderland Dreams,ヤダモン ワンダランドドリーム,徳間ジャパンコミュニケーションズ / 徳間書店 / シャウトデザインワークス / Tokuma Japan Communications / Tokuma Soft / Shout! Designworks,SHVC-YA,1993-11-26,RPG,Adventure
95a5d459-7cc9-4238-b14a-e1bb37d1f742,Yakouchu,夜光虫,アテナ / Athena,SHVC-ADJJ-JPN,1995-06-16,Visual Novel,
19924926-08c2-466b-a9c2-1b25c1883472,Yam Yam,ヤムヤム,バンダイ / パンドラボックス / Bandai / Pandora Box,SHVC-AYMJ-JPN,1995-02-17,RPG,Action
f396a16c-f999-49c3-9ae3-ef486c28444b,Yamaneko Bubsy no Daibouken,やまねこBUBSYの大冒険,"パック・イン・ビデオ, ポッポ / Pack-in-Video, Poppo / Accolade",SHVC-UY,1994-06-17,Platformer,
ab68faaf-d540-4a58-b8c6-d4d7182314f8,Yogi Bear,ヨギーベア（クマゴロー）,"マジファクト / Magifact / Empire, Blue Turlle",SHVC-Y8 / SNS-Y8,1995-01-03 / 1994-10-01,Platformer,
579391c1-d622-4ac7-aa02-6768a9ad6f54,Yokoyama Mitsuteru - Sangokushi,横山光輝 三国志,エンジェル / Angel,SHVC-3G,1992-06-26,Strategy,
7173ea55-e53f-4d88-8b37-7c69a20035d4,Yokoyama Mitsuteru - Sangokushi 2,横山光輝 三国志2,エンジェル / Angel,SHVC-32,1993-12-29,Strategy,
3f597ff4-95eb-47f0-83d7-dca687bd830d,Yokoyama Mitsuteru Sangokushi Bangi - Sugoroku Eiyuuki,横山光輝 三国志盤戯 スゴロク英雄記,エンジェル / Angel,SHVC-AYBJ-JPN,1994-12-22,Table Game,
4bf38133-1aa3-452d-8d3e-492d16cf0784,Yokozuna Monogatari,横綱物語,ケイエスエス / KSS,SHVC-5U,1994-08-26,Sports,Sumo (相撲)
9e20f9c2-45bd-4354-85e8-97e9ef106ae8,Yoshi no Cookie,ヨッシーのクッキー,ビー・ピー・エス / ホームデータ / Bullet-Proof Software / Home Data,SHVC-YC,1993-07-09,Puzzle,Matching
4ab7aaab-8613-4778-985e-2aa82d0e4a66,Yoshi no Cookie - Kuruppon Oven de Cookie,ヨッシーのクッキー クレッポンオーブンでクッキー,ビー・ピー・エス / ホームデータ / Bullet-Proof Software / Home Data,,1993-00-00,Puzzle,Matching
0c903530-ec86-4905-aed9-5e2e2452bbf7,Yoshi no Road Hunting,ヨッシーのロードハンティング （スーパースコープ専用）,任天堂 / Nintendo,SHVC-RH / SNS-RH,1993-07-14 / 1993-01-01,Shooter,Target
